data,loja,sku,item,unidade_medida,quantidade_vendida
2026-05-27,Loja 001,SKU-3003,"Requeijao cremoso 1,5kg",pt,3
2026-05-27,Loja 001,SKU-3004,Manteiga 500g,un,5
2026-05-27,Loja 001,SKU-4001,"Batata pre-frita congelada 2,5kg",pct,19
2026-05-27,Loja 001,SKU-4002,Anel de cebola congelado 1kg,pct,3
2026-05-27,Loja 001,SKU-4003,Nuggets congelado 2kg,pct,4
2026-05-27,Loja 001,SKU-5001,Oleo de soja 900ml cx 20un,cx,2
2026-05-27,Loja 001,SKU-5002,"Ketchup galao 3,2kg",gl,2
2026-05-27,Loja 001,SKU-5003,Maionese galao 3kg,gl,2
2026-05-27,Loja 001,SKU-5004,Mostarda galao 3kg,gl,1
2026-05-27,Loja 001,SKU-5005,Sal refinado 1kg,un,1
2026-05-27,Loja 001,SKU-6001,Alface americana un,un,32
2026-05-27,Loja 001,SKU-6002,Tomate salada kg,kg,16.8
2026-05-27,Loja 001,SKU-6003,Cebola kg,kg,7.9
2026-05-27,Loja 001,SKU-6004,Picles fatiado 2kg,pt,2
2026-05-27,Loja 001,SKU-7001,Refrigerante lata cx 24un,cx,9
2026-05-27,Loja 001,SKU-7002,Refrigerante 2L cx 6un,cx,3
2026-05-27,Loja 001,SKU-7003,Suco caixinha cx 12un,cx,3
2026-05-27,Loja 001,SKU-7004,Agua mineral 500ml cx 12un,cx,6
2026-05-27,Loja 001,SKU-8001,Embalagem sanduiche pct 100un,pct,12
2026-05-27,Loja 001,SKU-8002,Copo 400ml pct 50un,pct,10
2026-05-27,Loja 001,SKU-8003,Sacola delivery pct 100un,pct,8
2026-05-27,Loja 001,SKU-8004,Guardanapo pct 1000un,pct,3
2026-05-27,Loja 002,SKU-1001,Hamburguer bovino 180g cx 24un,cx,7
2026-05-27,Loja 002,SKU-1002,File de frango congelado 2kg,pct,8
2026-05-27,Loja 002,SKU-1003,Bacon fatiado 1kg,pct,4
2026-05-27,Loja 002,SKU-1004,Linguica toscana 3kg,pct,3
2026-05-27,Loja 002,SKU-2001,Pao de hamburguer pct 12un,pct,21
2026-05-27,Loja 002,SKU-2002,Pao brioche pct 12un,pct,7
2026-05-27,Loja 002,SKU-3001,Queijo cheddar fatiado 1kg,pct,8
2026-05-27,Loja 002,SKU-3002,Queijo mussarela 5kg,pct,5
2026-05-27,Loja 002,SKU-3003,"Requeijao cremoso 1,5kg",pt,2
2026-05-27,Loja 002,SKU-3004,Manteiga 500g,un,4
2026-05-27,Loja 002,SKU-4001,"Batata pre-frita congelada 2,5kg",pct,13
2026-05-27,Loja 002,SKU-4002,Anel de cebola congelado 1kg,pct,2
2026-05-27,Loja 002,SKU-4003,Nuggets congelado 2kg,pct,4
2026-05-27,Loja 002,SKU-5001,Oleo de soja 900ml cx 20un,cx,2
2026-05-27,Loja 002,SKU-5002,"Ketchup galao 3,2kg",gl,2
2026-05-27,Loja 002,SKU-5003,Maionese galao 3kg,gl,2
2026-05-27,Loja 002,SKU-5004,Mostarda galao 3kg,gl,1
2026-05-27,Loja 002,SKU-5005,Sal refinado 1kg,un,1
2026-05-27,Loja 002,SKU-6001,Alface americana un,un,24
2026-05-27,Loja 002,SKU-6002,Tomate salada kg,kg,12.7
2026-05-27,Loja 002,SKU-6003,Cebola kg,kg,8.8
2026-05-27,Loja 002,SKU-6004,Picles fatiado 2kg,pt,2
2026-05-27,Loja 002,SKU-7001,Refrigerante lata cx 24un,cx,8
2026-05-27,Loja 002,SKU-7002,Refrigerante 2L cx 6un,cx,3
2026-05-27,Loja 002,SKU-7003,Suco caixinha cx 12un,cx,2
2026-05-27,Loja 002,SKU-7004,Agua mineral 500ml cx 12un,cx,5
2026-05-27,Loja 002,SKU-8001,Embalagem sanduiche pct 100un,pct,10
2026-05-27,Loja 002,SKU-8002,Copo 400ml pct 50un,pct,5
2026-05-27,Loja 002,SKU-8003,Sacola delivery pct 100un,pct,5
2026-05-27,Loja 002,SKU-8004,Guardanapo pct 1000un,pct,3
2026-05-27,Loja 003,SKU-1001,Hamburguer bovino 180g cx 24un,cx,10
2026-05-27,Loja 003,SKU-1002,File de frango congelado 2kg,pct,18
2026-05-27,Loja 003,SKU-1003,Bacon fatiado 1kg,pct,6
2026-05-27,Loja 003,SKU-1004,Linguica toscana 3kg,pct,7
2026-05-27,Loja 003,SKU-2001,Pao de hamburguer pct 12un,pct,30
2026-05-27,Loja 003,SKU-2002,Pao brioche pct 12un,pct,12
2026-05-27,Loja 003,SKU-3001,Queijo cheddar fatiado 1kg,pct,14
2026-05-27,Loja 003,SKU-3002,Queijo mussarela 5kg,pct,11
2026-05-27,Loja 003,SKU-3003,"Requeijao cremoso 1,5kg",pt,4
2026-05-27,Loja 003,SKU-3004,Manteiga 500g,un,7
2026-05-27,Loja 003,SKU-4001,"Batata pre-frita congelada 2,5kg",pct,19
2026-05-27,Loja 003,SKU-4002,Anel de cebola congelado 1kg,pct,4
2026-05-27,Loja 003,SKU-4003,Nuggets congelado 2kg,pct,6
2026-05-27,Loja 003,SKU-5001,Oleo de soja 900ml cx 20un,cx,3
2026-05-27,Loja 003,SKU-5002,"Ketchup galao 3,2kg",gl,2
2026-05-27,Loja 003,SKU-5003,Maionese galao 3kg,gl,3
2026-05-27,Loja 003,SKU-5004,Mostarda galao 3kg,gl,1
2026-05-27,Loja 003,SKU-5005,Sal refinado 1kg,un,1
2026-05-27,Loja 003,SKU-6001,Alface americana un,un,32
2026-05-27,Loja 003,SKU-6002,Tomate salada kg,kg,15.2
2026-05-27,Loja 003,SKU-6003,Cebola kg,kg,18.1
2026-05-27,Loja 003,SKU-6004,Picles fatiado 2kg,pt,2
2026-05-27,Loja 003,SKU-7001,Refrigerante lata cx 24un,cx,14
2026-05-27,Loja 003,SKU-7002,Refrigerante 2L cx 6un,cx,4
2026-05-27,Loja 003,SKU-7003,Suco caixinha cx 12un,cx,3
2026-05-27,Loja 003,SKU-7004,Agua mineral 500ml cx 12un,cx,7
2026-05-27,Loja 003,SKU-8001,Embalagem sanduiche pct 100un,pct,18
2026-05-27,Loja 003,SKU-8002,Copo 400ml pct 50un,pct,11
2026-05-27,Loja 003,SKU-8003,Sacola delivery pct 100un,pct,7
2026-05-27,Loja 003,SKU-8004,Guardanapo pct 1000un,pct,5
2026-05-28,Loja 001,SKU-1001,Hamburguer bovino 180g cx 24un,cx,9
2026-05-28,Loja 001,SKU-1002,File de frango congelado 2kg,pct,16
2026-05-28,Loja 001,SKU-1003,Bacon fatiado 1kg,pct,6
2026-05-28,Loja 001,SKU-1004,Linguica toscana 3kg,pct,5
2026-05-28,Loja 001,SKU-2001,Pao de hamburguer pct 12un,pct,27
2026-05-28,Loja 001,SKU-2002,Pao brioche pct 12un,pct,14
2026-05-28,Loja 001,SKU-3001,Queijo cheddar fatiado 1kg,pct,12
2026-05-28,Loja 001,SKU-3002,Queijo mussarela 5kg,pct,7
2026-05-28,Loja 001,SKU-3003,"Requeijao cremoso 1,5kg",pt,3
2026-05-28,Loja 001,SKU-3004,Manteiga 500g,un,5
2026-05-28,Loja 001,SKU-4001,"Batata pre-frita congelada 2,5kg",pct,24
2026-05-28,Loja 001,SKU-4002,Anel de cebola congelado 1kg,pct,4
2026-05-28,Loja 001,SKU-4003,Nuggets congelado 2kg,pct,5
2026-05-28,Loja 001,SKU-5001,Oleo de soja 900ml cx 20un,cx,3
2026-05-28,Loja 001,SKU-5002,"Ketchup galao 3,2kg",gl,3
2026-05-28,Loja 001,SKU-5003,Maionese galao 3kg,gl,3
2026-05-28,Loja 001,SKU-5004,Mostarda galao 3kg,gl,1
2026-05-28,Loja 001,SKU-5005,Sal refinado 1kg,un,1
2026-05-28,Loja 001,SKU-6001,Alface americana un,un,37
2026-05-28,Loja 001,SKU-6002,Tomate salada kg,kg,22.0
2026-05-28,Loja 001,SKU-6003,Cebola kg,kg,11.4
2026-05-28,Loja 001,SKU-6004,Picles fatiado 2kg,pt,2
2026-05-28,Loja 001,SKU-7001,Refrigerante lata cx 24un,cx,9
2026-05-28,Loja 001,SKU-7002,Refrigerante 2L cx 6un,cx,4
2026-05-28,Loja 001,SKU-7003,Suco caixinha cx 12un,cx,3
2026-05-28,Loja 001,SKU-7004,Agua mineral 500ml cx 12un,cx,6
2026-05-28,Loja 001,SKU-8001,Embalagem sanduiche pct 100un,pct,17
2026-05-28,Loja 001,SKU-8002,Copo 400ml pct 50un,pct,11
2026-05-28,Loja 001,SKU-8003,Sacola delivery pct 100un,pct,7
2026-05-28,Loja 001,SKU-8004,Guardanapo pct 1000un,pct,5
2026-05-28,Loja 002,SKU-1001,Hamburguer bovino 180g cx 24un,cx,6
2026-05-28,Loja 002,SKU-1002,File de frango congelado 2kg,pct,9
2026-05-28,Loja 002,SKU-1003,Bacon fatiado 1kg,pct,5
2026-05-28,Loja 002,SKU-1004,Linguica toscana 3kg,pct,4
2026-05-28,Loja 002,SKU-2001,Pao de hamburguer pct 12un,pct,20
2026-05-28,Loja 002,SKU-2002,Pao brioche pct 12un,pct,6
2026-05-28,Loja 002,SKU-3001,Queijo cheddar fatiado 1kg,pct,7
2026-05-28,Loja 002,SKU-3002,Queijo mussarela 5kg,pct,7
2026-05-28,Loja 002,SKU-3003,"Requeijao cremoso 1,5kg",pt,3
2026-05-28,Loja 002,SKU-3004,Manteiga 500g,un,4
2026-05-28,Loja 002,SKU-4001,"Batata pre-frita congelada 2,5kg",pct,12
2026-05-28,Loja 002,SKU-4002,Anel de cebola congelado 1kg,pct,3
2026-05-28,Loja 002,SKU-4003,Nuggets congelado 2kg,pct,3
2026-05-28,Loja 002,SKU-5001,Oleo de soja 900ml cx 20un,cx,2
2026-05-28,Loja 002,SKU-5002,"Ketchup galao 3,2kg",gl,1
2026-05-28,Loja 002,SKU-5003,Maionese galao 3kg,gl,2
2026-05-28,Loja 002,SKU-5004,Mostarda galao 3kg,gl,1
2026-05-28,Loja 002,SKU-5005,Sal refinado 1kg,un,1
2026-05-28,Loja 002,SKU-6001,Alface americana un,un,23
2026-05-28,Loja 002,SKU-6002,Tomate salada kg,kg,13.0
2026-05-28,Loja 002,SKU-6003,Cebola kg,kg,11.2
2026-05-28,Loja 002,SKU-6004,Picles fatiado 2kg,pt,2
2026-05-28,Loja 002,SKU-7001,Refrigerante lata cx 24un,cx,7
2026-05-28,Loja 002,SKU-7002,Refrigerante 2L cx 6un,cx,4
2026-05-28,Loja 002,SKU-7003,Suco caixinha cx 12un,cx,2
2026-05-28,Loja 002,SKU-7004,Agua mineral 500ml cx 12un,cx,5
2026-05-28,Loja 002,SKU-8001,Embalagem sanduiche pct 100un,pct,11
2026-05-28,Loja 002,SKU-8002,Copo 400ml pct 50un,pct,8
2026-05-28,Loja 002,SKU-8003,Sacola delivery pct 100un,pct,5
2026-05-28,Loja 002,SKU-8004,Guardanapo pct 1000un,pct,4
2026-05-28,Loja 003,SKU-1001,Hamburguer bovino 180g cx 24un,cx,13
2026-05-28,Loja 003,SKU-1002,File de frango congelado 2kg,pct,19
2026-05-28,Loja 003,SKU-1003,Bacon fatiado 1kg,pct,7
2026-05-28,Loja 003,SKU-1004,Linguica toscana 3kg,pct,8
2026-05-28,Loja 003,SKU-2001,Pao de hamburguer pct 12un,pct,19
2026-05-28,Loja 003,SKU-2002,Pao brioche pct 12un,pct,8
2026-05-28,Loja 003,SKU-3001,Queijo cheddar fatiado 1kg,pct,14
2026-05-28,Loja 003,SKU-3002,Queijo mussarela 5kg,pct,12
2026-05-28,Loja 003,SKU-3003,"Requeijao cremoso 1,5kg",pt,6
2026-05-28,Loja 003,SKU-3004,Manteiga 500g,un,7
2026-05-28,Loja 003,SKU-4001,"Batata pre-frita congelada 2,5kg",pct,27
2026-05-28,Loja 003,SKU-4002,Anel de cebola congelado 1kg,pct,4
2026-05-28,Loja 003,SKU-4003,Nuggets congelado 2kg,pct,7
2026-05-28,Loja 003,SKU-5001,Oleo de soja 900ml cx 20un,cx,3
2026-05-28,Loja 003,SKU-5002,"Ketchup galao 3,2kg",gl,3
2026-05-28,Loja 003,SKU-5003,Maionese galao 3kg,gl,3
2026-05-28,Loja 003,SKU-5004,Mostarda galao 3kg,gl,1
2026-05-28,Loja 003,SKU-5005,Sal refinado 1kg,un,2
2026-05-28,Loja 003,SKU-6001,Alface americana un,un,33
2026-05-28,Loja 003,SKU-6002,Tomate salada kg,kg,20.1
2026-05-28,Loja 003,SKU-6003,Cebola kg,kg,14.8
2026-05-28,Loja 003,SKU-6004,Picles fatiado 2kg,pt,2
2026-05-28,Loja 003,SKU-7001,Refrigerante lata cx 24un,cx,15
2026-05-28,Loja 003,SKU-7002,Refrigerante 2L cx 6un,cx,7
2026-05-28,Loja 003,SKU-7003,Suco caixinha cx 12un,cx,4
2026-05-28,Loja 003,SKU-7004,Agua mineral 500ml cx 12un,cx,8
2026-05-28,Loja 003,SKU-8001,Embalagem sanduiche pct 100un,pct,19
2026-05-28,Loja 003,SKU-8002,Copo 400ml pct 50un,pct,12
2026-05-28,Loja 003,SKU-8003,Sacola delivery pct 100un,pct,9
2026-05-28,Loja 003,SKU-8004,Guardanapo pct 1000un,pct,6
2026-05-29,Loja 001,SKU-1001,Hamburguer bovino 180g cx 24un,cx,11
2026-05-29,Loja 001,SKU-1002,File de frango congelado 2kg,pct,22
2026-05-29,Loja 001,SKU-1003,Bacon fatiado 1kg,pct,9
2026-05-29,Loja 001,SKU-1004,Linguica toscana 3kg,pct,7
2026-05-29,Loja 001,SKU-2001,Pao de hamburguer pct 12un,pct,32
2026-05-29,Loja 001,SKU-2002,Pao brioche pct 12un,pct,18
2026-05-29,Loja 001,SKU-3001,Queijo cheddar fatiado 1kg,pct,14
2026-05-29,Loja 001,SKU-3002,Queijo mussarela 5kg,pct,8
2026-05-29,Loja 001,SKU-3003,"Requeijao cremoso 1,5kg",pt,5
2026-05-29,Loja 001,SKU-3004,Manteiga 500g,un,9
2026-05-29,Loja 001,SKU-4001,"Batata pre-frita congelada 2,5kg",pct,29
2026-05-29,Loja 001,SKU-4002,Anel de cebola congelado 1kg,pct,5
2026-05-29,Loja 001,SKU-4003,Nuggets congelado 2kg,pct,6
2026-05-29,Loja 001,SKU-5001,Oleo de soja 900ml cx 20un,cx,4
2026-05-29,Loja 001,SKU-5002,"Ketchup galao 3,2kg",gl,3
2026-05-29,Loja 001,SKU-5003,Maionese galao 3kg,gl,4
2026-05-29,Loja 001,SKU-5004,Mostarda galao 3kg,gl,2
2026-05-29,Loja 001,SKU-5005,Sal refinado 1kg,un,2
2026-05-29,Loja 001,SKU-6001,Alface americana un,un,46
2026-05-29,Loja 001,SKU-6002,Tomate salada kg,kg,37.3
2026-05-29,Loja 001,SKU-6003,Cebola kg,kg,20.4
2026-05-29,Loja 001,SKU-6004,Picles fatiado 2kg,pt,3
2026-05-29,Loja 001,SKU-7001,Refrigerante lata cx 24un,cx,15
2026-05-29,Loja 001,SKU-7002,Refrigerante 2L cx 6un,cx,6
2026-05-29,Loja 001,SKU-7003,Suco caixinha cx 12un,cx,3
2026-05-29,Loja 001,SKU-7004,Agua mineral 500ml cx 12un,cx,8
2026-05-29,Loja 001,SKU-8001,Embalagem sanduiche pct 100un,pct,20
2026-05-29,Loja 001,SKU-8002,Copo 400ml pct 50un,pct,10
2026-05-29,Loja 001,SKU-8003,Sacola delivery pct 100un,pct,11
2026-05-29,Loja 001,SKU-8004,Guardanapo pct 1000un,pct,6
2026-05-29,Loja 002,SKU-1001,Hamburguer bovino 180g cx 24un,cx,9
2026-05-29,Loja 002,SKU-1002,File de frango congelado 2kg,pct,13
2026-05-29,Loja 002,SKU-1003,Bacon fatiado 1kg,pct,5
2026-05-29,Loja 002,SKU-1004,Linguica toscana 3kg,pct,4
2026-05-29,Loja 002,SKU-2001,Pao de hamburguer pct 12un,pct,29
2026-05-29,Loja 002,SKU-2002,Pao brioche pct 12un,pct,9
2026-05-29,Loja 002,SKU-3001,Queijo cheddar fatiado 1kg,pct,13
2026-05-29,Loja 002,SKU-3002,Queijo mussarela 5kg,pct,8
2026-05-29,Loja 002,SKU-3003,"Requeijao cremoso 1,5kg",pt,4
2026-05-29,Loja 002,SKU-3004,Manteiga 500g,un,6
2026-05-29,Loja 002,SKU-4001,"Batata pre-frita congelada 2,5kg",pct,15
2026-05-29,Loja 002,SKU-4002,Anel de cebola congelado 1kg,pct,4
2026-05-29,Loja 002,SKU-4003,Nuggets congelado 2kg,pct,4
2026-05-29,Loja 002,SKU-5001,Oleo de soja 900ml cx 20un,cx,3
2026-05-29,Loja 002,SKU-5002,"Ketchup galao 3,2kg",gl,2
2026-05-29,Loja 002,SKU-5003,Maionese galao 3kg,gl,2
2026-05-29,Loja 002,SKU-5004,Mostarda galao 3kg,gl,1
2026-05-29,Loja 002,SKU-5005,Sal refinado 1kg,un,2
2026-05-29,Loja 002,SKU-6001,Alface americana un,un,25
2026-05-29,Loja 002,SKU-6002,Tomate salada kg,kg,19.4
2026-05-29,Loja 002,SKU-6003,Cebola kg,kg,10.8
2026-05-29,Loja 002,SKU-6004,Picles fatiado 2kg,pt,2
2026-05-29,Loja 002,SKU-7001,Refrigerante lata cx 24un,cx,9
2026-05-29,Loja 002,SKU-7002,Refrigerante 2L cx 6un,cx,4
2026-05-29,Loja 002,SKU-7003,Suco caixinha cx 12un,cx,3
2026-05-29,Loja 002,SKU-7004,Agua mineral 500ml cx 12un,cx,5
2026-05-29,Loja 002,SKU-8001,Embalagem sanduiche pct 100un,pct,15
2026-05-29,Loja 002,SKU-8002,Copo 400ml pct 50un,pct,9
2026-05-29,Loja 002,SKU-8003,Sacola delivery pct 100un,pct,8
2026-05-29,Loja 002,SKU-8004,Guardanapo pct 1000un,pct,3
2026-05-29,Loja 003,SKU-1001,Hamburguer bovino 180g cx 24un,cx,13
2026-05-29,Loja 003,SKU-1002,File de frango congelado 2kg,pct,30
2026-05-29,Loja 003,SKU-1003,Bacon fatiado 1kg,pct,11
2026-05-29,Loja 003,SKU-1004,Linguica toscana 3kg,pct,7
2026-05-29,Loja 003,SKU-2001,Pao de hamburguer pct 12un,pct,27
2026-05-29,Loja 003,SKU-2002,Pao brioche pct 12un,pct,23
2026-05-29,Loja 003,SKU-3001,Queijo cheddar fatiado 1kg,pct,18
2026-05-29,Loja 003,SKU-3002,Queijo mussarela 5kg,pct,13
2026-05-29,Loja 003,SKU-3003,"Requeijao cremoso 1,5kg",pt,8
2026-05-29,Loja 003,SKU-3004,Manteiga 500g,un,10
2026-05-29,Loja 003,SKU-4001,"Batata pre-frita congelada 2,5kg",pct,35
2026-05-29,Loja 003,SKU-4002,Anel de cebola congelado 1kg,pct,6
2026-05-29,Loja 003,SKU-4003,Nuggets congelado 2kg,pct,8
2026-05-29,Loja 003,SKU-5001,Oleo de soja 900ml cx 20un,cx,4
2026-05-29,Loja 003,SKU-5002,"Ketchup galao 3,2kg",gl,4
2026-05-29,Loja 003,SKU-5003,Maionese galao 3kg,gl,5
2026-05-29,Loja 003,SKU-5004,Mostarda galao 3kg,gl,2
2026-05-29,Loja 003,SKU-5005,Sal refinado 1kg,un,2
2026-05-29,Loja 003,SKU-6001,Alface americana un,un,52
2026-05-29,Loja 003,SKU-6002,Tomate salada kg,kg,21.6
2026-05-29,Loja 003,SKU-6003,Cebola kg,kg,20.0
2026-05-29,Loja 003,SKU-6004,Picles fatiado 2kg,pt,5
2026-05-29,Loja 003,SKU-7001,Refrigerante lata cx 24un,cx,14
2026-05-29,Loja 003,SKU-7002,Refrigerante 2L cx 6un,cx,6
2026-05-29,Loja 003,SKU-7003,Suco caixinha cx 12un,cx,6
2026-05-29,Loja 003,SKU-7004,Agua mineral 500ml cx 12un,cx,8
2026-05-29,Loja 003,SKU-8001,Embalagem sanduiche pct 100un,pct,24
2026-05-29,Loja 003,SKU-8002,Copo 400ml pct 50un,pct,14
2026-05-29,Loja 003,SKU-8003,Sacola delivery pct 100un,pct,14
2026-05-29,Loja 003,SKU-8004,Guardanapo pct 1000un,pct,6
2026-05-30,Loja 001,SKU-1001,Hamburguer bovino 180g cx 24un,cx,14
2026-05-30,Loja 001,SKU-1002,File de frango congelado 2kg,pct,24
2026-05-30,Loja 001,SKU-1003,Bacon fatiado 1kg,pct,8
2026-05-30,Loja 001,SKU-1004,Linguica toscana 3kg,pct,6
2026-05-30,Loja 001,SKU-2001,Pao de hamburguer pct 12un,pct,47
2026-05-30,Loja 001,SKU-2002,Pao brioche pct 12un,pct,11
2026-05-30,Loja 001,SKU-3001,Queijo cheddar fatiado 1kg,pct,18
2026-05-30,Loja 001,SKU-3002,Queijo mussarela 5kg,pct,12
2026-05-30,Loja 001,SKU-3003,"Requeijao cremoso 1,5kg",pt,4
2026-05-30,Loja 001,SKU-3004,Manteiga 500g,un,7
2026-05-30,Loja 001,SKU-4001,"Batata pre-frita congelada 2,5kg",pct,26
2026-05-30,Loja 001,SKU-4002,Anel de cebola congelado 1kg,pct,6
2026-05-30,Loja 001,SKU-4003,Nuggets congelado 2kg,pct,7
2026-05-30,Loja 001,SKU-5001,Oleo de soja 900ml cx 20un,cx,3
2026-05-30,Loja 001,SKU-5002,"Ketchup galao 3,2kg",gl,3
2026-05-30,Loja 001,SKU-5003,Maionese galao 3kg,gl,4
2026-05-30,Loja 001,SKU-5004,Mostarda galao 3kg,gl,2
2026-05-30,Loja 001,SKU-5005,Sal refinado 1kg,un,2
2026-05-30,Loja 001,SKU-6001,Alface americana un,un,46
2026-05-30,Loja 001,SKU-6002,Tomate salada kg,kg,37.9
2026-05-30,Loja 001,SKU-6003,Cebola kg,kg,21.3
2026-05-30,Loja 001,SKU-6004,Picles fatiado 2kg,pt,3
2026-05-30,Loja 001,SKU-7001,Refrigerante lata cx 24un,cx,18
2026-05-30,Loja 001,SKU-7002,Refrigerante 2L cx 6un,cx,6
2026-05-30,Loja 001,SKU-7003,Suco caixinha cx 12un,cx,4
2026-05-30,Loja 001,SKU-7004,Agua mineral 500ml cx 12un,cx,8
2026-05-30,Loja 001,SKU-8001,Embalagem sanduiche pct 100un,pct,18
2026-05-30,Loja 001,SKU-8002,Copo 400ml pct 50un,pct,12
2026-05-30,Loja 001,SKU-8003,Sacola delivery pct 100un,pct,11
2026-05-30,Loja 001,SKU-8004,Guardanapo pct 1000un,pct,8
2026-05-30,Loja 002,SKU-1001,Hamburguer bovino 180g cx 24un,cx,7
2026-05-30,Loja 002,SKU-1002,File de frango congelado 2kg,pct,16
2026-05-30,Loja 002,SKU-1003,Bacon fatiado 1kg,pct,6
2026-05-30,Loja 002,SKU-1004,Linguica toscana 3kg,pct,5
2026-05-30,Loja 002,SKU-2001,Pao de hamburguer pct 12un,pct,27
2026-05-30,Loja 002,SKU-2002,Pao brioche pct 12un,pct,8
2026-05-30,Loja 002,SKU-3001,Queijo cheddar fatiado 1kg,pct,12
2026-05-30,Loja 002,SKU-3002,Queijo mussarela 5kg,pct,8
2026-05-30,Loja 002,SKU-3003,"Requeijao cremoso 1,5kg",pt,4
2026-05-30,Loja 002,SKU-3004,Manteiga 500g,un,6
2026-05-30,Loja 002,SKU-4001,"Batata pre-frita congelada 2,5kg",pct,23
2026-05-30,Loja 002,SKU-4002,Anel de cebola congelado 1kg,pct,3
2026-05-30,Loja 002,SKU-4003,Nuggets congelado 2kg,pct,5
2026-05-30,Loja 002,SKU-5001,Oleo de soja 900ml cx 20un,cx,3
2026-05-30,Loja 002,SKU-5002,"Ketchup galao 3,2kg",gl,3
2026-05-30,Loja 002,SKU-5003,Maionese galao 3kg,gl,3
2026-05-30,Loja 002,SKU-5004,Mostarda galao 3kg,gl,1
2026-05-30,Loja 002,SKU-5005,Sal refinado 1kg,un,2
2026-05-30,Loja 002,SKU-6001,Alface americana un,un,38
2026-05-30,Loja 002,SKU-6002,Tomate salada kg,kg,24.3
2026-05-30,Loja 002,SKU-6003,Cebola kg,kg,12.0
2026-05-30,Loja 002,SKU-6004,Picles fatiado 2kg,pt,2
2026-05-30,Loja 002,SKU-7001,Refrigerante lata cx 24un,cx,12
2026-05-30,Loja 002,SKU-7002,Refrigerante 2L cx 6un,cx,5
2026-05-30,Loja 002,SKU-7003,Suco caixinha cx 12un,cx,3
2026-05-30,Loja 002,SKU-7004,Agua mineral 500ml cx 12un,cx,6
2026-05-30,Loja 002,SKU-8001,Embalagem sanduiche pct 100un,pct,17
2026-05-30,Loja 002,SKU-8002,Copo 400ml pct 50un,pct,10
2026-05-30,Loja 002,SKU-8003,Sacola delivery pct 100un,pct,6
2026-05-30,Loja 002,SKU-8004,Guardanapo pct 1000un,pct,4
2026-05-30,Loja 003,SKU-1001,Hamburguer bovino 180g cx 24un,cx,19
2026-05-30,Loja 003,SKU-1002,File de frango congelado 2kg,pct,28
2026-05-30,Loja 003,SKU-1003,Bacon fatiado 1kg,pct,10
2026-05-30,Loja 003,SKU-1004,Linguica toscana 3kg,pct,11
2026-05-30,Loja 003,SKU-2001,Pao de hamburguer pct 12un,pct,28
2026-05-30,Loja 003,SKU-2002,Pao brioche pct 12un,pct,17
2026-05-30,Loja 003,SKU-3001,Queijo cheddar fatiado 1kg,pct,21
2026-05-30,Loja 003,SKU-3002,Queijo mussarela 5kg,pct,16
2026-05-30,Loja 003,SKU-3003,"Requeijao cremoso 1,5kg",pt,8
2026-05-30,Loja 003,SKU-3004,Manteiga 500g,un,9
2026-05-30,Loja 003,SKU-4001,"Batata pre-frita congelada 2,5kg",pct,33
2026-05-30,Loja 003,SKU-4002,Anel de cebola congelado 1kg,pct,5
2026-05-30,Loja 003,SKU-4003,Nuggets congelado 2kg,pct,9
2026-05-30,Loja 003,SKU-5001,Oleo de soja 900ml cx 20un,cx,6
2026-05-30,Loja 003,SKU-5002,"Ketchup galao 3,2kg",gl,4
2026-05-30,Loja 003,SKU-5003,Maionese galao 3kg,gl,5
2026-05-30,Loja 003,SKU-5004,Mostarda galao 3kg,gl,3
2026-05-30,Loja 003,SKU-5005,Sal refinado 1kg,un,3
2026-05-30,Loja 003,SKU-6001,Alface americana un,un,46
2026-05-30,Loja 003,SKU-6002,Tomate salada kg,kg,51.4
2026-05-30,Loja 003,SKU-6003,Cebola kg,kg,30.6
2026-05-30,Loja 003,SKU-6004,Picles fatiado 2kg,pt,5
2026-05-30,Loja 003,SKU-7001,Refrigerante lata cx 24un,cx,21
2026-05-30,Loja 003,SKU-7002,Refrigerante 2L cx 6un,cx,7
2026-05-30,Loja 003,SKU-7003,Suco caixinha cx 12un,cx,7
2026-05-30,Loja 003,SKU-7004,Agua mineral 500ml cx 12un,cx,10
2026-05-30,Loja 003,SKU-8001,Embalagem sanduiche pct 100un,pct,26
2026-05-30,Loja 003,SKU-8002,Copo 400ml pct 50un,pct,13
2026-05-30,Loja 003,SKU-8003,Sacola delivery pct 100un,pct,12
2026-05-30,Loja 003,SKU-8004,Guardanapo pct 1000un,pct,6
2026-05-31,Loja 001,SKU-1001,Hamburguer bovino 180g cx 24un,cx,10
2026-05-31,Loja 001,SKU-1002,File de frango congelado 2kg,pct,16
2026-05-31,Loja 001,SKU-1003,Bacon fatiado 1kg,pct,6
2026-05-31,Loja 001,SKU-1004,Linguica toscana 3kg,pct,5
2026-05-31,Loja 001,SKU-2001,Pao de hamburguer pct 12un,pct,27
2026-05-31,Loja 001,SKU-2002,Pao brioche pct 12un,pct,11
2026-05-31,Loja 001,SKU-3001,Queijo cheddar fatiado 1kg,pct,15
2026-05-31,Loja 001,SKU-3002,Queijo mussarela 5kg,pct,10
2026-05-31,Loja 001,SKU-3003,"Requeijao cremoso 1,5kg",pt,4
2026-05-31,Loja 001,SKU-3004,Manteiga 500g,un,5
2026-05-31,Loja 001,SKU-4001,"Batata pre-frita congelada 2,5kg",pct,23
2026-05-31,Loja 001,SKU-4002,Anel de cebola congelado 1kg,pct,3
